DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2012-10-09,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,14.7083333333,12.3938244323,6
2011-09-11,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,10.6956521739,7.72501710859,0
2012-08-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,12.75,8.77867970661,5
2012-07-23,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,14.0384615385,10.0099181584,0
2012-09-22,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,18.5882352941,12.6828866972,3
2012-12-02,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,13.3214285714,9.45184117446,0
2013-02-28,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,9.38095238095,6.66690475765,7
2012-10-24,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,14.9615384615,11.4419605636,3
2012-01-03,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,10.8636363636,6.96450493605,0
2013-02-21,IAH,Houston,29.984433,-95.341442,ORD,Chicago,41.978603,-87.904842,10.6111111111,8.16116261101,3
2012-06-11,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433,-95.341442,12.4166666667,8.35056190073,6
2012-04-08,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,12.0,9.30437685025,0
2011-10-03,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,14.0689655172,8.6310528843,7
2012-08-01,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,11.32,7.88310429547,7
2012-06-04,BOS,Boston,42.364347,-71.005181,LAX,Los Angeles,33.942536,-118.408075,9.6,6.08189721092,3
2011-12-29,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.290556,15.0,10.8258948822,6
2012-07-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,8.76470588235,6.84223475705,6
2013-01-05,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,15.9677419355,12.4190280644,6
2013-02-02,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,11.8181818182,6.9873107003,2
2012-08-15,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,9.38888888889,6.74875926626,0
2012-03-20,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,8.1875,5.64763962495,0
2011-10-26,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,10.5714285714,7.4267854996,7
2013-01-15,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,16.4516129032,12.6855264237,5
2012-07-21,BOS,Boston,42.364347,-71.005181,ATL,Atlanta,33.636719,-84.428067,11.1363636364,7.46608493405,5
2011-11-28,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,8.9375,7.34364804894,6
2011-09-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861656,-104.673178,10.9047619048,7.60857911771,5
2012-12-26,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,10.1904761905,8.59429489615,5
2011-09-12,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.005181,6.84615384615,7.36937529969,7
2013-03-05,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,14.75,12.1521983989,3
2011-12-30,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,13.3448275862,9.00902667197,0
2011-10-13,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,10.8260869565,8.29376641007,7
2012-09-03,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,14.5333333333,10.5265946727,0
2011-10-12,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,10.8571428571,7.58475915429,6
2011-10-22,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,15.9411764706,10.4154348648,6
2012-04-21,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.61111111111,7.5470203617,5
2013-02-28,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,11.05,9.47836872485,5
2012-03-06,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,8.73684210526,6.63192703069,7
2011-11-30,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,14.0,11.0217176914,7
2012-07-15,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,11.4347826087,9.47641132188,3
2013-02-22,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.005181,13.8333333333,10.8012344973,3
2012-12-10,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.76470588235,6.95996957397,3
2011-10-24,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,13.0,8.9814623902,7
2011-09-29,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,12.5909090909,9.66909209757,6
2012-04-27,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,14.08,10.762279808,7
2011-10-12,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,11.1428571429,7.86947084807,0
2011-11-05,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,9.16666666667,6.52821928697,0
2012-11-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,10.6666666667,8.60232526704,2
2013-02-09,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,10.5,12.6536707961,0
2012-08-28,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,11.7142857143,9.17683418801,3
2012-08-15,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,13.8333333333,9.21424434507,6
2011-09-25,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,14.53125,9.32905407852,1
2012-05-24,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,16.4242424242,11.8559855744,1
2012-07-17,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.0454545455,7.41605255495,5
2012-07-22,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,10.6,8.08767743643,0
2012-07-13,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,11.5833333333,9.60940059058,6
2012-07-01,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,16.2666666667,12.8275923866,6
2011-12-25,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,9.52631578947,6.43228334309,4
2012-10-07,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,12.8,12.0420316523,6
2012-06-06,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,11.1904761905,8.20742985117,0
2012-02-29,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,9.27777777778,6.65808270897,0
2013-01-10,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,9.52631578947,8.32244903227,0
2012-06-16,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,11.75,7.58287544405,2
2012-11-08,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,10.75,7.93974015218,7
2012-01-02,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751,-73.778925,18.2571428571,12.2458705096,6
2013-01-17,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,9.05555555556,6.19745889313,3
2012-09-16,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,8.75,6.23128777769,0
2012-09-09,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,15.0769230769,11.120874343,0
2012-03-02,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,9.5,8.76658092853,7
2011-09-12,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,12.16,7.60306955556,3
2011-12-25,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,7.42857142857,6.52467842667,4
2011-09-29,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,13.1379310345,8.62605744214,7
2012-10-29,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,8.0,7.47440075636,6
2011-11-10,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,12.4,7.91622805803,6
2013-01-19,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.05,12.1805496376,2
2012-08-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,11.0454545455,7.35803592276,3
2011-12-05,PHX,Phoenix,33.434278,-112.011583,DEN,Denver,39.861656,-104.673178,11.05,9.07556000882,6
2012-09-08,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,15.8148148148,12.7702690684,0
2012-06-08,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364347,-71.005181,8.07142857143,6.59211983781,6
2013-02-23,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.4545454545,9.40985943282,5
2011-10-21,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,15.3548387097,9.63863194683,3
2013-02-24,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.57894736842,6.38849477554,5
2012-06-01,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,14.4074074074,11.1915464638,6
2012-04-17,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,10.25,9.08367535168,1
2011-12-29,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,14.7307692308,11.2019915812,0
2012-08-22,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,15.09375,10.2685218178,0
2012-04-10,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,9.41176470588,7.70599461077,6
2012-02-04,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,13.7272727273,11.5229866258,2
2012-11-24,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.95,8.87026374734,4
2012-05-17,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,13.5555555556,8.82449969527,6
2012-04-15,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,13.0,12.0475249385,0
2012-09-03,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,15.4814814815,11.1333538052,0
2011-12-22,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,10.0526315789,8.78428953815,5
2013-02-22,BOS,Boston,42.364347,-71.005181,ORD,Chicago,41.978603,-87.904842,7.66666666667,5.7279598296,6
2013-01-18,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,8.33333333333,6.48074069841,3
2012-03-15,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,9.38888888889,9.02375224478,7
2012-10-07,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,8.27777777778,6.44255663132,0
2012-08-24,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,16.71875,11.0314341916,0
2012-12-17,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,8.94444444444,6.15937565803,0
2011-10-03,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.005181,12.0,8.70686647477,0
2013-02-09,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,13.7857142857,10.0419753954,0
2011-12-19,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.290556,15.3928571429,11.467633311,0
2013-02-22,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,6.0,3.89444048185,6
2012-03-18,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,15.7666666667,10.772517182,3
2012-11-09,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,14.5666666667,10.5133194119,6
2012-01-02,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364347,-71.005181,15.2333333333,9.88444732145,6
2011-12-29,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,15.2413793103,10.5005277841,6
2011-09-29,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,12.2307692308,8.70083992409,6
2012-04-26,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,10.0454545455,7.38387737044,6
2012-04-25,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,10.1904761905,8.38223745559,7
2013-01-19,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,10.375,10.2558926151,2
2012-10-04,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.7307692308,11.2944506455,7
2011-09-26,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,13.1071428571,8.78272414381,6
2012-09-03,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,13.5769230769,9.61321206225,6
2012-07-17,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.05,8.12711510931,7
2013-02-09,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,11.6818181818,9.92057200557,7
2012-03-30,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,12.05,10.5455153851,7
2013-01-20,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.5454545455,11.095804753,5
2012-12-30,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433,-95.341442,16.1785714286,12.4782880219,5
2011-11-24,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,9.41176470588,7.89824999232,2
2012-10-26,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.1,8.79533369105,6
2012-05-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,8.55555555556,7.22106576965,7
2012-03-01,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,8.70588235294,8.54228237857,6
2012-11-06,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,9.55555555556,7.22106576965,3
2012-07-22,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,10.0909090909,7.19066253593,0
2012-07-31,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,8.55555555556,6.56391402444,6
2012-08-18,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364347,-71.005181,9.86666666667,7.41491418568,4
2011-10-22,DEN,Denver,39.861656,-104.673178,ATL,Atlanta,33.636719,-84.428067,11.9583333333,8.12660240609,5
2012-09-13,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,11.5,11.1684956067,6
2012-03-13,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,9.05882352941,6.97737941705,5
2012-11-08,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364347,-71.005181,12.7727272727,10.2489572904,6
2012-11-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.005181,11.3157894737,10.4565377294,2
2012-05-15,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.0769230769,12.4897496434,1
2012-12-24,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.290556,13.9166666667,11.3517539984,2
2011-11-14,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,11.5,9.73824077199,3
2012-04-07,PHX,Phoenix,33.434278,-112.011583,ORD,Chicago,41.978603,-87.904842,13.1739130435,9.77776779654,2
2012-01-22,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,11.5454545455,9.27221796411,3
2011-12-28,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861656,-104.673178,14.2692307692,10.6077620347,0
2012-01-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,8.0,6.24970587543,7
2012-12-18,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.47368421053,9.08826117737,6
2012-06-07,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,11.1904761905,7.97257202927,6
2012-03-13,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,5.27272727273,3.84943915632,0
2011-12-25,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.0625,6.54694585284,4
2013-01-31,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,6.6875,4.89515066162,0
2012-01-05,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,11.8571428571,10.9008518671,3
2012-12-17,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.44,9.45639113686,5
2012-07-03,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,12.1818181818,8.57813590382,5
2011-11-10,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364347,-71.005181,10.5,7.82395588652,7
2012-01-07,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,11.0,8.99707554826,2
2012-03-24,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,8.75,6.72805073306,2
2013-01-12,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,12.4761904762,10.9663988967,6
2012-11-06,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.07692307692,6.78799845882,0
2011-10-04,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,10.25,8.62600108607,0
2012-02-02,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.4782608696,11.4052203566,0
2012-11-05,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,10.9523809524,7.94025308461,3
2012-10-31,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,9.4,11.5065198909,5
2011-11-19,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,10.3888888889,7.94939057145,2
2012-03-02,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,13.4444444444,10.6854802035,6
2012-10-30,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,7.625,4.96487663492,5
2011-12-30,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,11.4347826087,7.37209780774,5
2012-11-26,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,7.72222222222,5.50727385913,3
2012-10-29,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,12.380952381,11.1241907143,7
2011-10-20,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,13.7692307692,9.36507423273,6
2012-11-16,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.8333333333,7.60815733085,7
2012-05-19,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,16.625,11.2127519571,1
2013-03-05,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,4.63636363636,4.24906406807,2
2012-10-24,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,12.1428571429,9.13939666655,3
2012-02-18,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,9.8125,7.95167697198,2
2012-10-12,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,13.3043478261,10.2887174862,3
2012-06-12,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,8.6,5.92408109685,7
2012-09-07,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,14.2222222222,9.75205435293,0
2012-02-03,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.66666666667,7.47057720725,0
2012-01-31,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,11.0555555556,10.4457828373,5
2013-01-13,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,13.4642857143,9.86006589587,3
2011-11-20,DEN,Denver,39.861656,-104.673178,PHX,Phoenix,33.434278,-112.011583,12.1818181818,9.40939937173,0
2011-09-07,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,9.47368421053,7.7270694535,3
2012-04-30,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,10.1578947368,7.90402961853,7
2012-03-07,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,5.85714285714,4.58856677569,7
2012-11-06,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,10.8421052632,8.74492333932,6
2012-06-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.005181,11.28,7.68938662487,6
2011-09-02,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,13.0,7.93725393319,6
2012-06-20,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.005181,11.1363636364,7.89994246239,6
2012-10-01,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,13.3461538462,9.34212955462,7
2011-10-29,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.290556,13.2222222222,9.60101490362,6
2012-05-05,BOS,Boston,42.364347,-71.005181,LGA,New York,40.777245,-73.872608,5.0,3.85861230093,4
2012-11-30,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,11.6,10.6790498296,0
2012-09-08,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,16.4137931034,12.5399853081,5
2012-09-25,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,9.13333333333,8.58459306521,0
2012-01-17,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,9.52941176471,8.29244872654,6
2012-03-01,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,14.5555555556,11.59686076,1
2012-01-03,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,12.5217391304,9.68536649336,0
2011-09-09,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,11.8260869565,7.92953153444,0
2012-10-11,IAH,Houston,29.984433,-95.341442,ORD,Chicago,41.978603,-87.904842,13.8181818182,11.7499194066,6
2012-08-09,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,11.08,7.3650073546,1
2011-09-28,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,8.52631578947,6.31900502939,3
2011-12-02,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,13.75,10.5044082457,7
2012-03-06,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,10.1,9.01986112625,3
2011-12-18,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,12.6,10.0963776725,5
2012-10-22,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,10.0526315789,7.69179710406,6
